rel_path,size_bytes,size_h,category,possible_use
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/00_CORE_MASTER/INDEXES/PROJECT_FILE_INDEX.txt,4549123,4.3MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/02_OPERATIONS_REPORTS/1765052116_AUDIO-2025-11-02-13-54-10.m4a,4507812,4.3MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/99_ARCHIVE_LEGACY/1765052228_Digital-Personal-Assistant_v2.pdf,4407097,4.2MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR20/PR20_3.jpg,4238915,4.0MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/_archive/شوقي/WhatsApp Chat - هاله من معهد لونچيفتي (1)/00000015-Executive Management.pdf,4161499,4.0MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/DG1/DG1_3.jpg,4047865,3.9MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/DG1/DG1_5.jpg,4039410,3.9MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/KS5/KS5_2.jpg,4009903,3.8MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR22/PR22_1.jpg,3948833,3.8MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/02_OPERATIONS_REPORTS/1765052116_AUDIO-2025-10-30-16-54-27.mp3,3947373,3.8MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/BO4/BO4_7.jpg,3938075,3.8MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/KS1/KS1_3.jpg,3828760,3.7MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/06_KAIA_LEADERSHIP/kaia_knowledge.db,3694592,3.5MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/KS5/KS5_1.jpg,3603250,3.4MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/D21/D21_4.jpg,3487448,3.3MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/KS1/KS1_1.jpg,3423110,3.3MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/KS1/KS1_2.jpg,3395132,3.2MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/KS5/KS5_3.jpg,3356250,3.2MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR21/PR21_4.jpg,3267278,3.1MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/SK22/SK22_3.jpg,3209810,3.1MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/SK22/SK22_6.jpg,3194661,3.0MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
01_core-platform/01_docs/_archive/البيان/توجيهات الاخراج.docx,3054025,2.9MB,docs,توثيق/مستندات—مرجعية تشغيل وفِهم.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR22/PR22_5.jpg,2990752,2.9MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR21/PR21_5.jpg,2936220,2.8MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/BO5/BO5_7.jpg,2897160,2.8MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR24/PR24_5.jpg,2878647,2.7MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/SK22/SK22_1.jpg,2815915,2.7MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR22/PR22_6.jpg,2804648,2.7MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR20/PR20_5.jpg,2759468,2.6MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/02_OPERATIONS_REPORTS/AUDIO-2025-12-03-16-38-29.m4a,2742257,2.6MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/SK22/SK22_4.jpg,2736258,2.6MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/03_KNOWLEDGE_ARCHITECTURE/1765052119_haderos_library_index.csv,2712643,2.6MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR21/PR21_2.jpg,2685061,2.6MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR20/PR20_2.jpg,2646080,2.5MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR25/PR25_2.jpg,2634245,2.5MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/D21/D21_6.jpg,2615590,2.5MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/DG1/DG1_1.jpg,2601342,2.5MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/DG1/DG1_4.jpg,2551601,2.4MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/BO6/BO6_6.jpg,2551430,2.4MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/BO4/BO4_9.jpg,2542678,2.4MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR22/PR22_3.jpg,2529898,2.4MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR25/PR25_1.jpg,2460320,2.3MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR24/PR24_3.jpg,2408014,2.3MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/02_OPERATIONS_REPORTS/1765052116_AUDIO-2025-11-08-01-19-43.mp3,2397427,2.3MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
02_business-oses/inventory_files_auto.csv,2328818,2.2MB,data_files,بيانات تشغيل/تجارب/exports—قد تحتاج تصنيف حسب المشروع.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR21/PR21_3.jpg,2263852,2.2MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/03_KNOWLEDGE_ARCHITECTURE/01_core-platform_knowledge.zip,2217051,2.1MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR20/PR20_4.jpg,2199642,2.1MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR22/PR22_4.jpg,2199617,2.1MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/KS1/KS1_8.jpg,2181504,2.1MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/BO4/BO4_10.jpg,2174340,2.1MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/KS1/KS1_9.jpg,2152519,2.1MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/eslint-plugin-react-hooks.development.js,2143168,2.0MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/_archive/do.2/HaderOS_Final_Package_v3/HaderOS_Investor_Package_CN 2/HADER_Global_Collaboration_Package_Complete.zip,2140077,2.0MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052206_eslint-plugin-react-hooks.production.js,2138697,2.0MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/02_OPERATIONS_REPORTS/AUDIO-2025-11-08-01-19-43.m4a,2105734,2.0MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/BO4/BO4_2.jpg,2090092,2.0MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/PR24/PR24_4.jpg,2047527,2.0MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/KS1/KS1_7.jpg,2034678,1.9MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
02_business-oses/inventory_files.csv,1962018,1.9MB,data_files,بيانات تشغيل/تجارب/exports—قد تحتاج تصنيف حسب المشروع.
00/مراجعة الملفات والمحادثات للتأكد من فهم المشروع.zip,1928326,1.8MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/BO6/BO6_9.jpg,1926378,1.8MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/FINAL WEB /hader_website/client/public/products/BO6/BO6_8.jpg,1896108,1.8MB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
